Date,Temperature,Humidity,Precipitation,Air_Pressure
2025-09-24,14.887951136272157,25.045802780847882,46.24530245450524,989.2434021731675
2025-03-29,25.13998298193456,29.297419925902567,33.1871024988085,1079.994041718722
2022-12-02,10.134015521179954,63.42059446660738,15.309045488394329,1009.5727684130209
2024-05-28,-4.742699150605558,6.252949499465387,40.88134510644776,1032.3835173661305
2026-04-27,38.51437976731365,43.4733059559471,27.766814145973022,929.23683110215
2025-06-15,-4.5768823875480695,76.76908891165007,27.787987866521547,1073.4438824068695
2023-08-03,12.109593564551226,76.54233174260371,44.888955235842516,928.157499638649
2025-11-02,25.228562870325625,74.12272372199101,19.228842344484192,1051.0027985073339
2022-03-10,-2.9399048082638792,94.8293462060751,4.2911297401730994,911.3166185925953
2022-10-27,-17.117432388296244,78.78776244696907,10.846859706987411,1011.0426067773068
2022-04-29,33.00144515786474,69.93461406744245,29.764583679791212,947.5680740875164
2022-08-13,18.197779312367402,64.68141485206054,23.05048908480401,946.1783125990189
2025-04-12,30.252293119160235,56.88668701532597,0.46968862262758426,938.4474267919555
2025-11-04,38.49703617848348,7.992107618534838,17.092074074178466,1022.4162018304444
2026-07-18,-12.345913774410581,1.1220924622567297,31.977343924515367,1092.2441130684747
2023-10-09,9.151565552942692,85.98878195748185,10.705131669267082,1087.3239666850714
2023-07-03,27.782992201821997,38.59766169734823,9.210991050430167,1014.1237243586404
2026-07-11,26.910835308788563,47.85851860288528,14.001456028145437,956.6406039524747
2025-07-19,-10.166433118669447,92.95901838358452,19.243702742843077,950.6565224703594
2024-05-19,9.097434978634897,73.6422296059283,21.896210260394284,997.4317821373382
2023-02-02,-10.111966716992706,0.602986492201385,49.533546160462635,1023.1942367928592
2023-01-02,13.008277893465277,97.1256898322499,18.092980596909747,902.5557562923838
2026-05-24,29.491047905463276,60.981346784122536,27.086198359498574,974.530743613109
2024-08-19,16.890050436043452,44.980168610870955,28.443538359669045,1078.4387998681032
2022-10-09,35.86949286462732,87.61129420085008,37.66085756351363,1049.6138439715153
2026-02-22,-14.81712461731773,94.86653757414929,13.824445062169932,1054.9333642450085
2022-08-04,23.721240271460196,46.696209491841515,28.683768667037903,958.1244386281855
2025-10-28,1.3286579742323497,67.43579697261943,14.033630103478895,1069.424077952303
2023-09-28,-19.37293796983728,72.87964466493023,44.00610740303909,1021.0356110777465
2023-02-24,-1.2708020290163127,52.50173343167284,29.594026263082686,977.2141315031441
2022-06-02,-10.990384106020656,51.59610072698686,42.212069773060456,1048.3095754336016
2024-12-23,-16.577873089105942,81.75588447278945,2.491312230928017,1070.9184078601372
2023-02-14,-0.9214796464502619,3.398884565883653,21.56534456397154,1071.8014668139822
2026-06-20,-18.974262848462836,31.67190950856754,10.946551425270968,1021.7656290401469
2022-04-22,6.096946341163971,49.35225275534659,47.77579748146597,1092.6255233779684
2025-08-19,3.32951467978031,78.73196005951255,39.225908773620034,1030.5189090837584
2024-04-21,12.39907557519691,6.421478180312768,14.835111518592397,918.6477110817582
2024-08-16,-14.993036456254414,17.39115030697862,15.218487852244971,905.5158845857582
2024-07-27,3.0362120281315477,98.11095834359168,8.13678201427469,1030.1736145928662
2024-08-12,5.576030153260696,12.709546604319543,49.13779393563368,1076.5927039337523
2025-09-09,-3.4032826416230755,3.661368615708993,20.009200569431417,1053.1580913845855
2025-08-21,18.32655103121803,11.175757520125472,10.050331635731109,961.0011451068913
2025-04-20,3.1954477636971177,57.637482752358004,6.788887887301892,991.4731476354904
2023-05-06,-7.062191543584307,31.161516025583435,33.47813540348504,1080.3890563166085
2025-11-05,-17.51092934725705,81.6407549256064,26.40487364256397,1092.0315161515523
2026-02-02,-13.981095203949927,66.63544114893422,47.76053289853261,1049.797741867102
2026-06-12,-6.0978525219721025,1.8596049267898263,47.186664847644835,1093.9707965134062
2023-08-15,10.527549380386699,63.03655451547024,39.8000179561703,1039.540878310315
2026-03-06,10.262345821382649,47.91719016869897,23.70454024991889,961.6526494294247
2026-07-06,-4.8045571717192495,59.66987718688625,38.25520682408979,909.0533432058845
2026-03-30,3.4018108439621457,51.99388198046262,25.88048573403674,988.9719963021463
2026-05-01,3.033599744399112,73.24340356925848,38.22959447955801,1031.0302189174458
2026-02-07,18.925457516872235,50.01318399623348,33.58756095085747,900.8969197464005
2025-04-18,-15.634763517779602,28.831226675037225,13.952105336811439,935.9083081239454
2022-12-17,26.430145441007085,93.30136312820402,43.27522565398777,1074.3315244032758
2024-12-04,-17.16210380658636,99.07019882715531,45.564046281884245,1025.9051145555209
2025-09-01,26.60152682870642,22.612640723677313,42.239268211458345,1023.4358757905771
2024-08-10,12.833729852948103,85.04480611566065,11.663374750847256,1013.6827178049008
2026-07-05,-12.795557363161318,66.22816736153166,46.225129254622935,923.206930102044
2024-09-14,20.401978528889096,65.36394521705122,27.694189613013958,1028.112824300985
2023-01-22,11.180980158243912,8.738388589978573,38.152639444722105,989.6337743901659
2026-11-05,8.27125791618625,45.916211627183245,17.87950485831398,974.895108940237
2026-11-30,-9.01815279959582,18.22640791430975,29.77692856533397,1036.0497599411071
2026-05-09,23.517409822312693,36.922419162776656,28.34249759030371,988.0881980200783
2026-09-10,15.684823749168956,99.98163593415482,0.0406632463537393,1014.7465978735792
2026-08-06,0.05531849050140636,71.98108984553524,18.359474943210675,947.9133008146566
2026-10-10,-5.248359977134406,1.3500290286359684,22.560386505798796,939.7353704700573
2022-10-09,-19.560156347440955,77.52657741167076,3.626545698853856,1052.6098475752678
2026-10-04,15.84871766283922,44.34575696876624,41.68531911992712,947.972563250458
2022-11-19,30.083619866616758,51.435074181394604,23.92419139973283,1050.5427111612705
2024-07-16,-10.004597663997375,83.47809215015052,15.691485901474422,1001.4394586536713
2024-03-15,0.22880169660435357,90.51677722595434,15.309781687427272,946.3377644002004
2026-12-29,20.150818981143154,80.24362316867611,39.309233271248665,1005.9598337848416
2023-11-06,-9.991202850704198,26.2351109307972,41.302818704850296,1031.710139540469
2023-08-23,2.3280766625842517,9.932926727584857,5.900553229525219,907.2051329252859
2025-09-15,8.730057256136025,63.82118462445213,31.67992032423401,957.3262731824854
2026-05-02,-7.1394013490578665,83.49005613133808,33.51528803210069,918.0280771520288
2026-06-19,25.317438241150484,50.9180283803395,37.13828133003387,1039.4541415861497
2025-12-07,-7.603977466491134,42.86605790429899,41.08916772232388,932.4639347148988
2025-11-17,5.10338596787971,3.174088902040917,4.1192990659558335,939.565454172934
2024-03-27,6.20839973823373,61.311571637843876,15.746184983000594,1093.2082979947277
2023-10-21,-10.639596002835663,64.17756099322602,26.741514071359763,1066.8240310347996
2022-01-14,26.57463188575796,15.883507289433297,8.04509220243691,934.1437744889743
2025-10-17,-15.365842480845531,2.2365740911023946,45.92241870307134,1001.1397465851837
2022-10-12,-6.849087445635822,10.635138636988362,26.68075299897164,961.1346628983059
2025-04-26,33.70881321399799,51.6014806196443,11.862988295793825,1040.8469478938646
2023-10-14,31.604748783746473,37.32462700721479,36.671828527658626,1003.1736131041936
2024-02-25,5.915896925651602,14.414026865851037,35.33017737565778,908.3322276168635
2022-04-04,-17.523967247658568,74.4245727362035,5.470322047256832,901.1360068654186
2026-08-14,39.24969596304977,15.044690377886027,40.73485443225841,955.4500894552807
2024-03-09,8.519138015873867,35.86713996286056,19.673454196792044,947.47055918386
2025-03-24,-10.264432340986032,88.8018945514041,38.102565049994645,995.5230716683755
2023-04-15,-2.9574660079341726,41.05372960603687,9.05538836626723,942.4677341586735
2024-06-15,-14.982314812727793,60.69119154919221,28.172758214671905,1073.8459542445173
2026-02-05,8.89443024081006,73.53278823150842,32.87298084175953,998.4716557371889
2026-10-24,1.0645875828169657,50.571795055772014,36.582003951187346,1039.992073357082
2023-04-08,37.48081321191984,24.465423448390876,5.876450059053679,1080.6526688790345
2023-05-05,-4.681081725338526,36.433658780962254,18.13960198558473,970.7167380657309
2023-05-26,27.14885096244611,79.43148752761702,19.00476094479206,1099.1778923345355
2023-11-20,32.90372312311928,33.95080830603949,10.98353203671108,1047.1404368852827
2022-01-22,-5.618032190212901,50.972626208063566,27.7249116062294,956.146682069914
2025-11-19,28.100735099490898,44.279949229305146,29.078690186131233,975.6526429987186
2026-08-07,30.86342187848038,59.707700745290815,43.06983657160681,906.5338629067737
2026-02-12,7.718841744340416,7.337182241654627,32.12773158613877,1025.2617215228047
2024-10-06,-15.337840476008138,67.16037081967816,40.05893939901224,1027.389257808357
2026-11-20,10.845664787319201,32.86910866438956,10.592758511058037,1062.7351955075587
2023-11-04,-18.971691633425433,37.355438997823576,38.27465564888317,913.4606449040552
2026-07-14,17.27337887936229,20.420038982667098,18.182204763177722,1096.8619669771867
2024-12-27,-7.592793752565111,69.00984432767625,24.457586920592643,914.6562067826542
2024-01-21,-6.680060040324101,19.69130292918324,42.10057062244166,1014.7589625593616
2022-04-12,-6.068934998558733,52.68514677744533,21.019366794520288,1024.6281892542
2025-11-13,11.653808229334743,41.71133512392527,28.600695250212695,902.6659500507187
2025-10-05,-9.858429286516753,21.342502924815864,48.83647637464381,1064.3398870765993
2023-08-19,38.99474023438223,14.639260426512157,29.60773002975447,931.8875241374215
2023-12-24,12.923280992048987,68.77889740857111,30.26437362741462,920.935787822007
2024-10-23,16.089853205679916,68.67886802600451,16.851872549996173,916.3808635013528
2022-08-09,-3.168932265866175,49.68886790059265,26.036545263528723,955.0903309558331
2023-10-21,-0.8795097300684027,59.81097463693315,32.899396471190805,1025.6149639129512
2024-12-02,-9.774946111408845,68.81564496693117,9.136444627994317,1088.6652350067793
2026-07-30,7.525088904402999,28.888717992569624,2.5750258942327573,912.0202447586529
2025-07-28,18.423337148191848,12.018391879394608,45.88883698292078,991.3922133503385
2024-10-10,0.17263772989180382,43.293573641895655,45.64306479225569,925.3615789414787
2023-02-21,-10.658009929131547,83.23262595501836,12.772249456990552,1016.3494450624395
2026-08-16,-6.750651774325112,12.866629388962359,20.595076471246838,1030.0366783560874
2023-05-31,3.119116344492447,48.75460559020757,5.892778600586091,956.4111657112495
2022-12-26,18.623858716350043,52.730066030322206,0.1344196747009141,936.2227080221626
2025-04-19,-17.329552754102803,29.511140747233032,22.279938829598827,1034.7937941940775
2024-02-24,30.935334848542652,42.750665783316755,38.605574190593764,929.9284164987497
2023-01-01,5.815197284203688,39.05268706500714,47.79989542591082,1087.9995886854817
2023-06-06,-2.559118720558647,77.93856832188362,38.44799677923512,1005.5623878897449
